sn,population,elite_rate,crossover,mutation_rate,mutation_change,filename,error,generations
280,24,0.5,0.0,0.05,0.06,./data/models/0_2_1_1_0.csv,0.005870620690826367,19
281,24,0.5,0.125,0.05,0.06,./data/models/0_2_1_1_1.csv,0.005870864802074669,43
282,24,0.5,0.25,0.05,0.06,./data/models/0_2_1_1_2.csv,0.005870392754299153,18
283,24,0.5,0.375,0.05,0.06,./data/models/0_2_1_1_3.csv,0.005870676482058032,42
284,24,0.5,0.5,0.05,0.06,./data/models/0_2_1_1_4.csv,0.005870933666565273,49
285,24,0.5,0.0,0.05,0.11,./data/models/0_2_1_2_0.csv,0.005871606877820174,12
286,24,0.5,0.125,0.05,0.11,./data/models/0_2_1_2_1.csv,0.0058706089618712235,7
287,24,0.5,0.25,0.05,0.11,./data/models/0_2_1_2_2.csv,0.005870997713936503,9
288,24,0.5,0.375,0.05,0.11,./data/models/0_2_1_2_3.csv,0.005870789180635582,35
289,24,0.5,0.5,0.05,0.11,./data/models/0_2_1_2_4.csv,0.0058709076830112845,18
290,24,0.5,0.0,0.05,0.16,./data/models/0_2_1_3_0.csv,0.005870852114197972,47
291,24,0.5,0.125,0.05,0.16,./data/models/0_2_1_3_1.csv,0.005874739174925937,33
292,24,0.5,0.25,0.05,0.16,./data/models/0_2_1_3_2.csv,0.0058750227637865355,23
293,24,0.5,0.375,0.05,0.16,./data/models/0_2_1_3_3.csv,0.005871303296280968,37
294,24,0.5,0.5,0.05,0.16,./data/models/0_2_1_3_4.csv,0.00587178513258436,25
295,24,0.5,0.0,0.05,0.21,./data/models/0_2_1_4_0.csv,0.005871470728102032,49
296,24,0.5,0.125,0.05,0.21,./data/models/0_2_1_4_1.csv,0.00587784854119378,5
297,24,0.5,0.25,0.05,0.21,./data/models/0_2_1_4_2.csv,0.005877688894485975,38
298,24,0.5,0.375,0.05,0.21,./data/models/0_2_1_4_3.csv,0.005871072236026833,45
299,24,0.5,0.5,0.05,0.21,./data/models/0_2_1_4_4.csv,0.005875960582615464,11
300,24,0.5,0.0,0.1,0.01,./data/models/0_2_2_0_0.csv,0.005870206239372613,45
301,24,0.5,0.125,0.1,0.01,./data/models/0_2_2_0_1.csv,0.00587032987185083,20
302,24,0.5,0.25,0.1,0.01,./data/models/0_2_2_0_2.csv,0.005870254534333678,46
303,24,0.5,0.375,0.1,0.01,./data/models/0_2_2_0_3.csv,0.005870130665272206,47
304,24,0.5,0.5,0.1,0.01,./data/models/0_2_2_0_4.csv,0.005870192388147881,38
305,24,0.5,0.0,0.1,0.06,./data/models/0_2_2_1_0.csv,0.005870598399739048,12
306,24,0.5,0.125,0.1,0.06,./data/models/0_2_2_1_1.csv,0.0058705784195472385,32
307,24,0.5,0.25,0.1,0.06,./data/models/0_2_2_1_2.csv,0.005870216207049829,30
308,24,0.5,0.375,0.1,0.06,./data/models/0_2_2_1_3.csv,0.005870459054551368,27
309,24,0.5,0.5,0.1,0.06,./data/models/0_2_2_1_4.csv,0.005870284974240519,49
310,24,0.5,0.0,0.1,0.11,./data/models/0_2_2_2_0.csv,0.005871399292106278,11
311,24,0.5,0.125,0.1,0.11,./data/models/0_2_2_2_1.csv,0.00587136746370911,22
312,24,0.5,0.25,0.1,0.11,./data/models/0_2_2_2_2.csv,0.005870951825834725,8
313,24,0.5,0.375,0.1,0.11,./data/models/0_2_2_2_3.csv,0.005870379648824406,37
314,24,0.5,0.5,0.1,0.11,./data/models/0_2_2_2_4.csv,0.005870761523403018,40
315,24,0.5,0.0,0.1,0.16,./data/models/0_2_2_3_0.csv,0.005871060124992609,14
316,24,0.5,0.125,0.1,0.16,./data/models/0_2_2_3_1.csv,0.005871592133831125,7
317,24,0.5,0.25,0.1,0.16,./data/models/0_2_2_3_2.csv,0.0058719466174113975,18
318,24,0.5,0.375,0.1,0.16,./data/models/0_2_2_3_3.csv,0.005870791579145849,46
319,24,0.5,0.5,0.1,0.16,./data/models/0_2_2_3_4.csv,0.005874641630162831,29
320,24,0.5,0.0,0.1,0.21,./data/models/0_2_2_4_0.csv,0.005871614587257543,18
321,24,0.5,0.125,0.1,0.21,./data/models/0_2_2_4_1.csv,0.005871165784085722,37
322,24,0.5,0.25,0.1,0.21,./data/models/0_2_2_4_2.csv,0.005871247166704381,41
323,24,0.5,0.375,0.1,0.21,./data/models/0_2_2_4_3.csv,0.005870638794573867,20
324,24,0.5,0.5,0.1,0.21,./data/models/0_2_2_4_4.csv,0.00587074228279097,36
325,24,0.5,0.0,0.15,0.01,./data/models/0_2_3_0_0.csv,0.005870494221382667,47
326,24,0.5,0.125,0.15,0.01,./data/models/0_2_3_0_1.csv,0.005870072681199342,39
327,24,0.5,0.25,0.15,0.01,./data/models/0_2_3_0_2.csv,0.005870112973951819,35
328,24,0.5,0.375,0.15,0.01,./data/models/0_2_3_0_3.csv,0.00587014164425813,47
329,24,0.5,0.5,0.15,0.01,./data/models/0_2_3_0_4.csv,0.005870136529396572,39
330,24,0.5,0.0,0.15,0.06,./data/models/0_2_3_1_0.csv,0.005870188424198517,20
331,24,0.5,0.125,0.15,0.06,./data/models/0_2_3_1_1.csv,0.005870609605529074,33
332,24,0.5,0.25,0.15,0.06,./data/models/0_2_3_1_2.csv,0.005870741059188185,38
333,24,0.5,0.375,0.15,0.06,./data/models/0_2_3_1_3.csv,0.005870326882096913,19
334,24,0.5,0.5,0.15,0.06,./data/models/0_2_3_1_4.csv,0.005870433589358294,41
335,24,0.5,0.0,0.15,0.11,./data/models/0_2_3_2_0.csv,0.005871466666447287,27
336,24,0.5,0.125,0.15,0.11,./data/models/0_2_3_2_1.csv,0.0058707471997369596,40
337,24,0.5,0.25,0.15,0.11,./data/models/0_2_3_2_2.csv,0.005870516403624444,29
338,24,0.5,0.375,0.15,0.11,./data/models/0_2_3_2_3.csv,0.0058703561442366905,30
339,24,0.5,0.5,0.15,0.11,./data/models/0_2_3_2_4.csv,0.005870490688839996,9
340,24,0.5,0.0,0.15,0.16,./data/models/0_2_3_3_0.csv,0.005870987321144583,21
341,24,0.5,0.125,0.15,0.16,./data/models/0_2_3_3_1.csv,0.005870815742056918,39
342,24,0.5,0.25,0.15,0.16,./data/models/0_2_3_3_2.csv,0.005871280342585257,28
343,24,0.5,0.375,0.15,0.16,./data/models/0_2_3_3_3.csv,0.005870443613788923,49
344,24,0.5,0.5,0.15,0.16,./data/models/0_2_3_3_4.csv,0.0058710634116555934,7
345,24,0.5,0.0,0.15,0.21,./data/models/0_2_3_4_0.csv,0.005871194952002288,37
346,24,0.5,0.125,0.15,0.21,./data/models/0_2_3_4_1.csv,0.005871159720258397,48
347,24,0.5,0.25,0.15,0.21,./data/models/0_2_3_4_2.csv,0.005870242872629681,7
348,24,0.5,0.375,0.15,0.21,./data/models/0_2_3_4_3.csv,0.005870618908480436,21
349,24,0.5,0.5,0.15,0.21,./data/models/0_2_3_4_4.csv,0.0058712364852177715,30
350,24,0.5,0.0,0.2,0.01,./data/models/0_2_4_0_0.csv,0.005870168154661596,46
351,24,0.5,0.125,0.2,0.01,./data/models/0_2_4_0_1.csv,0.005870440132730053,49
352,24,0.5,0.25,0.2,0.01,./data/models/0_2_4_0_2.csv,0.005870164262907534,40
353,24,0.5,0.375,0.2,0.01,./data/models/0_2_4_0_3.csv,0.005870087601139083,33
354,24,0.5,0.5,0.2,0.01,./data/models/0_2_4_0_4.csv,0.0058701207764263125,18
355,24,0.5,0.0,0.2,0.06,./data/models/0_2_4_1_0.csv,0.005870146402920816,22
356,24,0.5,0.125,0.2,0.06,./data/models/0_2_4_1_1.csv,0.005870427468965001,24
357,24,0.5,0.25,0.2,0.06,./data/models/0_2_4_1_2.csv,0.005870488119360083,40
358,24,0.5,0.375,0.2,0.06,./data/models/0_2_4_1_3.csv,0.005870556611532351,18
359,24,0.5,0.5,0.2,0.06,./data/models/0_2_4_1_4.csv,0.005870427613807327,26
360,24,0.5,0.0,0.2,0.11,./data/models/0_2_4_2_0.csv,0.00587030906665143,22
361,24,0.5,0.125,0.2,0.11,./data/models/0_2_4_2_1.csv,0.0058706534696225466,40
362,24,0.5,0.25,0.2,0.11,./data/models/0_2_4_2_2.csv,0.005870650998915999,47
363,24,0.5,0.375,0.2,0.11,./data/models/0_2_4_2_3.csv,0.005870429825349034,18
364,24,0.5,0.5,0.2,0.11,./data/models/0_2_4_2_4.csv,0.005870376909008865,43
365,24,0.5,0.0,0.2,0.16,./data/models/0_2_4_3_0.csv,0.005870939087552774,30
366,24,0.5,0.125,0.2,0.16,./data/models/0_2_4_3_1.csv,0.0058706308235163965,13
367,24,0.5,0.25,0.2,0.16,./data/models/0_2_4_3_2.csv,0.0058710978135000855,26
368,24,0.5,0.375,0.2,0.16,./data/models/0_2_4_3_3.csv,0.005870166706717991,38
369,24,0.5,0.5,0.2,0.16,./data/models/0_2_4_3_4.csv,0.005870535064193454,39
370,24,0.5,0.0,0.2,0.21,./data/models/0_2_4_4_0.csv,0.005870638794263023,16
371,24,0.5,0.125,0.2,0.21,./data/models/0_2_4_4_1.csv,0.005871594606587695,16
372,24,0.5,0.25,0.2,0.21,./data/models/0_2_4_4_2.csv,0.0058703427577199655,38
373,24,0.5,0.375,0.2,0.21,./data/models/0_2_4_4_3.csv,0.0058710912441105965,28
374,24,0.5,0.5,0.2,0.21,./data/models/0_2_4_4_4.csv,0.005872547589507596,12
375,34,0.5,0.0,0.0,0.01,./data/models/0_3_0_0_0.csv,0.005870137530012654,47
376,34,0.5,0.125,0.0,0.01,./data/models/0_3_0_0_1.csv,0.005870148303966363,30
377,34,0.5,0.25,0.0,0.01,./data/models/0_3_0_0_2.csv,0.00587008019030329,15
378,34,0.5,0.375,0.0,0.01,./data/models/0_3_0_0_3.csv,0.005870120679189785,43
379,34,0.5,0.5,0.0,0.01,./data/models/0_3_0_0_4.csv,0.00592292492443133,49
380,34,0.5,0.0,0.0,0.06,./data/models/0_3_0_1_0.csv,0.005871022746545119,43
381,34,0.5,0.125,0.0,0.06,./data/models/0_3_0_1_1.csv,0.005870407836012773,48
382,34,0.5,0.25,0.0,0.06,./data/models/0_3_0_1_2.csv,0.005870318804338803,26
383,34,0.5,0.375,0.0,0.06,./data/models/0_3_0_1_3.csv,0.005870505595427055,5
384,34,0.5,0.5,0.0,0.06,./data/models/0_3_0_1_4.csv,0.005870691326227497,31
385,34,0.5,0.0,0.0,0.11,./data/models/0_3_0_2_0.csv,0.005871622839848495,40
386,34,0.5,0.125,0.0,0.11,./data/models/0_3_0_2_1.csv,0.005870594366890379,13
387,34,0.5,0.25,0.0,0.11,./data/models/0_3_0_2_2.csv,0.00587093664746297,24
388,34,0.5,0.375,0.0,0.11,./data/models/0_3_0_2_3.csv,0.005871059031284061,45
389,34,0.5,0.5,0.0,0.11,./data/models/0_3_0_2_4.csv,0.005871026969339715,43
390,34,0.5,0.0,0.0,0.16,./data/models/0_3_0_3_0.csv,0.005870287246262434,34
391,34,0.5,0.125,0.0,0.16,./data/models/0_3_0_3_1.csv,0.005870917779706267,20
392,34,0.5,0.25,0.0,0.16,./data/models/0_3_0_3_2.csv,0.00587284321254323,40
393,34,0.5,0.375,0.0,0.16,./data/models/0_3_0_3_3.csv,0.005871839648729223,24
394,34,0.5,0.5,0.0,0.16,./data/models/0_3_0_3_4.csv,0.005871918031573184,34
395,34,0.5,0.0,0.0,0.21,./data/models/0_3_0_4_0.csv,0.00587391702697631,13
396,34,0.5,0.125,0.0,0.21,./data/models/0_3_0_4_1.csv,0.005876847773556517,6
397,34,0.5,0.25,0.0,0.21,./data/models/0_3_0_4_2.csv,0.005870764706002064,12
398,34,0.5,0.375,0.0,0.21,./data/models/0_3_0_4_3.csv,0.00587060959766516,39
399,34,0.5,0.5,0.0,0.21,./data/models/0_3_0_4_4.csv,0.005878112562144358,23
400,34,0.5,0.0,0.05,0.01,./data/models/0_3_1_0_0.csv,0.005870131104743418,49
401,34,0.5,0.125,0.05,0.01,./data/models/0_3_1_0_1.csv,0.005870575558421664,49
402,34,0.5,0.25,0.05,0.01,./data/models/0_3_1_0_2.csv,0.005870134858795531,30
403,34,0.5,0.375,0.05,0.01,./data/models/0_3_1_0_3.csv,0.005870066422842159,17
404,34,0.5,0.5,0.05,0.01,./data/models/0_3_1_0_4.csv,0.005870162910401421,32
405,34,0.5,0.0,0.05,0.06,./data/models/0_3_1_1_0.csv,0.005870807158964083,24
406,34,0.5,0.125,0.05,0.06,./data/models/0_3_1_1_1.csv,0.005870405873451197,43
407,34,0.5,0.25,0.05,0.06,./data/models/0_3_1_1_2.csv,0.005870412877520463,38
408,34,0.5,0.375,0.05,0.06,./data/models/0_3_1_1_3.csv,0.005870431164266731,22
409,34,0.5,0.5,0.05,0.06,./data/models/0_3_1_1_4.csv,0.005870675839769405,25
410,34,0.5,0.0,0.05,0.11,./data/models/0_3_1_2_0.csv,0.005871361865678542,24
411,34,0.5,0.125,0.05,0.11,./data/models/0_3_1_2_1.csv,0.0058717305391172625,35
412,34,0.5,0.25,0.05,0.11,./data/models/0_3_1_2_2.csv,0.00587390284933593,17
413,34,0.5,0.375,0.05,0.11,./data/models/0_3_1_2_3.csv,0.0058710346891824635,34
414,34,0.5,0.5,0.05,0.11,./data/models/0_3_1_2_4.csv,0.005870274683479495,25
415,34,0.5,0.0,0.05,0.16,./data/models/0_3_1_3_0.csv,0.0058711666528451344,37
416,34,0.5,0.125,0.05,0.16,./data/models/0_3_1_3_1.csv,0.005870715340979332,17
417,34,0.5,0.25,0.05,0.16,./data/models/0_3_1_3_2.csv,0.0058730067457740025,45
418,34,0.5,0.375,0.05,0.16,./data/models/0_3_1_3_3.csv,0.005871415654754439,17
419,34,0.5,0.5,0.05,0.16,./data/models/0_3_1_3_4.csv,0.005875576023983219,34
420,34,0.5,0.0,0.05,0.21,./data/models/0_3_1_4_0.csv,0.005871593446439595,31
421,34,0.5,0.125,0.05,0.21,./data/models/0_3_1_4_1.csv,0.00587159120041102,3
422,34,0.5,0.25,0.05,0.21,./data/models/0_3_1_4_2.csv,0.005870681819929947,25
423,34,0.5,0.375,0.05,0.21,./data/models/0_3_1_4_3.csv,0.005875802944829984,38
424,34,0.5,0.5,0.05,0.21,./data/models/0_3_1_4_4.csv,0.005871071837544384,18
425,34,0.5,0.0,0.1,0.01,./data/models/0_3_2_0_0.csv,0.005870146687835772,46
426,34,0.5,0.125,0.1,0.01,./data/models/0_3_2_0_1.csv,0.005870497137275309,45
427,34,0.5,0.25,0.1,0.01,./data/models/0_3_2_0_2.csv,0.005870405714806863,46
428,34,0.5,0.375,0.1,0.01,./data/models/0_3_2_0_3.csv,0.009886032972672692,0
429,34,0.5,0.5,0.1,0.01,./data/models/0_3_2_0_4.csv,0.005870083981575231,15
430,34,0.5,0.0,0.1,0.06,./data/models/0_3_2_1_0.csv,0.0058705028994647445,37
431,34,0.5,0.125,0.1,0.06,./data/models/0_3_2_1_1.csv,0.005870495643910113,31
432,34,0.5,0.25,0.1,0.06,./data/models/0_3_2_1_2.csv,0.00587045580558403,19
433,34,0.5,0.375,0.1,0.06,./data/models/0_3_2_1_3.csv,0.0058704695655979805,18
434,34,0.5,0.5,0.1,0.06,./data/models/0_3_2_1_4.csv,0.005870133112726372,17
435,34,0.5,0.0,0.1,0.11,./data/models/0_3_2_2_0.csv,0.005874297471095614,5
436,34,0.5,0.125,0.1,0.11,./data/models/0_3_2_2_1.csv,0.005870212242889992,34
437,34,0.5,0.25,0.1,0.11,./data/models/0_3_2_2_2.csv,0.005870814118968887,22
438,34,0.5,0.375,0.1,0.11,./data/models/0_3_2_2_3.csv,0.005870488745301506,46
439,34,0.5,0.5,0.1,0.11,./data/models/0_3_2_2_4.csv,0.0058702202852142634,25
440,34,0.5,0.0,0.1,0.16,./data/models/0_3_2_3_0.csv,0.005871412180314782,36
441,34,0.5,0.125,0.1,0.16,./data/models/0_3_2_3_1.csv,0.005870603737874544,17
442,34,0.5,0.25,0.1,0.16,./data/models/0_3_2_3_2.csv,0.005870632151254085,29
443,34,0.5,0.375,0.1,0.16,./data/models/0_3_2_3_3.csv,0.005871375747884838,33
444,34,0.5,0.5,0.1,0.16,./data/models/0_3_2_3_4.csv,0.005870102485847925,16
445,34,0.5,0.0,0.1,0.21,./data/models/0_3_2_4_0.csv,0.005871682018207572,43
446,34,0.5,0.125,0.1,0.21,./data/models/0_3_2_4_1.csv,0.005871535036577511,24
447,34,0.5,0.25,0.1,0.21,./data/models/0_3_2_4_2.csv,0.005871021672243385,36
448,34,0.5,0.375,0.1,0.21,./data/models/0_3_2_4_3.csv,0.005870621356347503,39
449,34,0.5,0.5,0.1,0.21,./data/models/0_3_2_4_4.csv,0.005870545338513693,19
450,34,0.5,0.0,0.15,0.01,./data/models/0_3_3_0_0.csv,0.0058705261149770965,47
451,34,0.5,0.125,0.15,0.01,./data/models/0_3_3_0_1.csv,0.005870133582179365,22
452,34,0.5,0.25,0.15,0.01,./data/models/0_3_3_0_2.csv,0.0058701581628406545,40
453,34,0.5,0.375,0.15,0.01,./data/models/0_3_3_0_3.csv,0.00646966553618836,49
454,34,0.5,0.5,0.15,0.01,./data/models/0_3_3_0_4.csv,0.007111262219342225,49
455,34,0.5,0.0,0.15,0.06,./data/models/0_3_3_1_0.csv,0.0058701520653080975,29
456,34,0.5,0.125,0.15,0.06,./data/models/0_3_3_1_1.csv,0.005870367843141984,15
457,34,0.5,0.25,0.15,0.06,./data/models/0_3_3_1_2.csv,0.005870339624965777,40
458,34,0.5,0.375,0.15,0.06,./data/models/0_3_3_1_3.csv,0.005870364576671164,42
459,34,0.5,0.5,0.15,0.06,./data/models/0_3_3_1_4.csv,0.0058706436655257275,36
460,34,0.5,0.0,0.15,0.11,./data/models/0_3_3_2_0.csv,0.005870769120601286,31
461,34,0.5,0.125,0.15,0.11,./data/models/0_3_3_2_1.csv,0.005870784587088314,10
462,34,0.5,0.25,0.15,0.11,./data/models/0_3_3_2_2.csv,0.005870454456702765,9
463,34,0.5,0.375,0.15,0.11,./data/models/0_3_3_2_3.csv,0.005870519998799555,31
464,34,0.5,0.5,0.15,0.11,./data/models/0_3_3_2_4.csv,0.005870796457615653,24
465,34,0.5,0.0,0.15,0.16,./data/models/0_3_3_3_0.csv,0.005871079192346137,43
466,34,0.5,0.125,0.15,0.16,./data/models/0_3_3_3_1.csv,0.005870693822493303,4
467,34,0.5,0.25,0.15,0.16,./data/models/0_3_3_3_2.csv,0.005871187309817369,29
468,34,0.5,0.375,0.15,0.16,./data/models/0_3_3_3_3.csv,0.005870406460981441,21
469,34,0.5,0.5,0.15,0.16,./data/models/0_3_3_3_4.csv,0.005871237612888317,49
470,34,0.5,0.0,0.15,0.21,./data/models/0_3_3_4_0.csv,0.005871280950828469,35
471,34,0.5,0.125,0.15,0.21,./data/models/0_3_3_4_1.csv,0.005870692984587439,15
472,34,0.5,0.25,0.15,0.21,./data/models/0_3_3_4_2.csv,0.005870449579698399,41
473,34,0.5,0.375,0.15,0.21,./data/models/0_3_3_4_3.csv,0.005870614340339269,11
474,34,0.5,0.5,0.15,0.21,./data/models/0_3_3_4_4.csv,0.005870739603855855,27
475,34,0.5,0.0,0.2,0.01,./data/models/0_3_4_0_0.csv,0.005870471798581302,48
476,34,0.5,0.125,0.2,0.01,./data/models/0_3_4_0_1.csv,0.005870135693381153,27
477,34,0.5,0.25,0.2,0.01,./data/models/0_3_4_0_2.csv,0.005870286046260622,40
478,34,0.5,0.375,0.2,0.01,./data/models/0_3_4_0_3.csv,0.005870225527316059,34
479,34,0.5,0.5,0.2,0.01,./data/models/0_3_4_0_4.csv,0.005870227830122649,34
480,34,0.5,0.0,0.2,0.06,./data/models/0_3_4_1_0.csv,0.005870915162957983,35
481,34,0.5,0.125,0.2,0.06,./data/models/0_3_4_1_1.csv,0.0058707174948962925,20
482,34,0.5,0.25,0.2,0.06,./data/models/0_3_4_1_2.csv,0.005870102676086715,27
483,34,0.5,0.375,0.2,0.06,./data/models/0_3_4_1_3.csv,0.005870331971216603,28
484,34,0.5,0.5,0.2,0.06,./data/models/0_3_4_1_4.csv,0.005870151082338734,18
485,34,0.5,0.0,0.2,0.11,./data/models/0_3_4_2_0.csv,0.005870726110465909,17
486,34,0.5,0.125,0.2,0.11,./data/models/0_3_4_2_1.csv,0.005870123059939728,45
487,34,0.5,0.25,0.2,0.11,./data/models/0_3_4_2_2.csv,0.0058701418213945675,28
488,34,0.5,0.375,0.2,0.11,./data/models/0_3_4_2_3.csv,0.005870384901147075,49
489,34,0.5,0.5,0.2,0.11,./data/models/0_3_4_2_4.csv,0.005870294353312341,22
490,34,0.5,0.0,0.2,0.16,./data/models/0_3_4_3_0.csv,0.005870905247816154,12
491,34,0.5,0.125,0.2,0.16,./data/models/0_3_4_3_1.csv,0.005870838033197904,38
492,34,0.5,0.25,0.2,0.16,./data/models/0_3_4_3_2.csv,0.005870487550193234,23
493,34,0.5,0.375,0.2,0.16,./data/models/0_3_4_3_3.csv,0.005870140261347795,37
494,34,0.5,0.5,0.2,0.16,./data/models/0_3_4_3_4.csv,0.005870441651288516,25
495,34,0.5,0.0,0.2,0.21,./data/models/0_3_4_4_0.csv,0.005875438933471132,25
496,34,0.5,0.125,0.2,0.21,./data/models/0_3_4_4_1.csv,0.005870974801473021,10
497,34,0.5,0.25,0.2,0.21,./data/models/0_3_4_4_2.csv,0.00587152260985616,18
498,34,0.5,0.375,0.2,0.21,./data/models/0_3_4_4_3.csv,0.005870506484427164,44
499,34,0.5,0.5,0.2,0.21,./data/models/0_3_4_4_4.csv,0.005870140527567821,36
500,44,0.5,0.0,0.0,0.01,./data/models/0_4_0_0_0.csv,0.005870159787273814,49
501,44,0.5,0.125,0.0,0.01,./data/models/0_4_0_0_1.csv,0.005870523501023274,48
502,44,0.5,0.25,0.0,0.01,./data/models/0_4_0_0_2.csv,0.005870261050312452,27
503,44,0.5,0.375,0.0,0.01,./data/models/0_4_0_0_3.csv,0.009886032972672692,0
504,44,0.5,0.5,0.0,0.01,./data/models/0_4_0_0_4.csv,0.00587008651075001,31
505,44,0.5,0.0,0.0,0.06,./data/models/0_4_0_1_0.csv,0.0058705283042040975,31
506,44,0.5,0.125,0.0,0.06,./data/models/0_4_0_1_1.csv,0.00587041873732798,22
507,44,0.5,0.25,0.0,0.06,./data/models/0_4_0_1_2.csv,0.0058707069030560916,45
508,44,0.5,0.375,0.0,0.06,./data/models/0_4_0_1_3.csv,0.005870879756619443,26
509,44,0.5,0.5,0.0,0.06,./data/models/0_4_0_1_4.csv,0.005870536585148439,27
510,44,0.5,0.0,0.0,0.11,./data/models/0_4_0_2_0.csv,0.005871715655516402,7
511,44,0.5,0.125,0.0,0.11,./data/models/0_4_0_2_1.csv,0.005871375430905745,19
512,44,0.5,0.25,0.0,0.11,./data/models/0_4_0_2_2.csv,0.00587086231011463,49
513,44,0.5,0.375,0.0,0.11,./data/models/0_4_0_2_3.csv,0.0058708006412253825,42
514,44,0.5,0.5,0.0,0.11,./data/models/0_4_0_2_4.csv,0.005871358893233314,30
515,44,0.5,0.0,0.0,0.16,./data/models/0_4_0_3_0.csv,0.005870642766349569,29
516,44,0.5,0.125,0.0,0.16,./data/models/0_4_0_3_1.csv,0.005872646255869444,29
517,44,0.5,0.25,0.0,0.16,./data/models/0_4_0_3_2.csv,0.005875819553699007,24
518,44,0.5,0.375,0.0,0.16,./data/models/0_4_0_3_3.csv,0.005878754771995748,37
519,44,0.5,0.5,0.0,0.16,./data/models/0_4_0_3_4.csv,0.005870980902673426,29
520,44,0.5,0.0,0.0,0.21,./data/models/0_4_0_4_0.csv,0.005871397291220699,43
521,44,0.5,0.125,0.0,0.21,./data/models/0_4_0_4_1.csv,0.005871538909217227,18
522,44,0.5,0.25,0.0,0.21,./data/models/0_4_0_4_2.csv,0.005871018689895795,12
523,44,0.5,0.375,0.0,0.21,./data/models/0_4_0_4_3.csv,0.005876196078471511,43
524,44,0.5,0.5,0.0,0.21,./data/models/0_4_0_4_4.csv,0.0058807657762293295,12
525,44,0.5,0.0,0.05,0.01,./data/models/0_4_1_0_0.csv,0.0058708923320409615,49
526,44,0.5,0.125,0.05,0.01,./data/models/0_4_1_0_1.csv,0.005870087596350896,14
527,44,0.5,0.25,0.05,0.01,./data/models/0_4_1_0_2.csv,0.005870197756243788,20
528,44,0.5,0.375,0.05,0.01,./data/models/0_4_1_0_3.csv,0.005870328812244045,49
529,44,0.5,0.5,0.05,0.01,./data/models/0_4_1_0_4.csv,0.005870233307338517,48
530,44,0.5,0.0,0.05,0.06,./data/models/0_4_1_1_0.csv,0.005870600267106007,18
531,44,0.5,0.125,0.05,0.06,./data/models/0_4_1_1_1.csv,0.005870746752144457,40
532,44,0.5,0.25,0.05,0.06,./data/models/0_4_1_1_2.csv,0.005870586474324719,29
533,44,0.5,0.375,0.05,0.06,./data/models/0_4_1_1_3.csv,0.005870902698669145,21
534,44,0.5,0.5,0.05,0.06,./data/models/0_4_1_1_4.csv,0.005871244346582108,10
535,44,0.5,0.0,0.05,0.11,./data/models/0_4_1_2_0.csv,0.005870625785283308,36
536,44,0.5,0.125,0.05,0.11,./data/models/0_4_1_2_1.csv,0.00587680253856548,7
537,44,0.5,0.25,0.05,0.11,./data/models/0_4_1_2_2.csv,0.005870861837610595,18
538,44,0.5,0.375,0.05,0.11,./data/models/0_4_1_2_3.csv,0.005870555188749568,40
539,44,0.5,0.5,0.05,0.11,./data/models/0_4_1_2_4.csv,0.005871140308582388,35
540,44,0.5,0.0,0.05,0.16,./data/models/0_4_1_3_0.csv,0.005870783476187281,21
541,44,0.5,0.125,0.05,0.16,./data/models/0_4_1_3_1.csv,0.005880040197251117,43
542,44,0.5,0.25,0.05,0.16,./data/models/0_4_1_3_2.csv,0.00587131329013788,11
543,44,0.5,0.375,0.05,0.16,./data/models/0_4_1_3_3.csv,0.005876169013984145,49
544,44,0.5,0.5,0.05,0.16,./data/models/0_4_1_3_4.csv,0.005871421531456816,30
545,44,0.5,0.0,0.05,0.21,./data/models/0_4_1_4_0.csv,0.005880501839147177,45
546,44,0.5,0.125,0.05,0.21,./data/models/0_4_1_4_1.csv,0.005871621349918712,29
547,44,0.5,0.25,0.05,0.21,./data/models/0_4_1_4_2.csv,0.005882692453737543,45
548,44,0.5,0.375,0.05,0.21,./data/models/0_4_1_4_3.csv,0.005870729754193548,22
549,44,0.5,0.5,0.05,0.21,./data/models/0_4_1_4_4.csv,0.005871139516706117,11
550,44,0.5,0.0,0.1,0.01,./data/models/0_4_2_0_0.csv,0.005870282687435928,47
551,44,0.5,0.125,0.1,0.01,./data/models/0_4_2_0_1.csv,0.005870147570319424,41
552,44,0.5,0.25,0.1,0.01,./data/models/0_4_2_0_2.csv,0.005870122162822986,7
553,44,0.5,0.375,0.1,0.01,./data/models/0_4_2_0_3.csv,0.009886032972672692,0
554,44,0.5,0.5,0.1,0.01,./data/models/0_4_2_0_4.csv,0.007811618396255668,49
555,44,0.5,0.0,0.1,0.06,./data/models/0_4_2_1_0.csv,0.005871059825541903,14
556,44,0.5,0.125,0.1,0.06,./data/models/0_4_2_1_1.csv,0.005870741007243203,42
557,44,0.5,0.25,0.1,0.06,./data/models/0_4_2_1_2.csv,0.005871726036363909,47
558,44,0.5,0.375,0.1,0.06,./data/models/0_4_2_1_3.csv,0.005871045094640816,22
559,44,0.5,0.5,0.1,0.06,./data/models/0_4_2_1_4.csv,0.00587084545847648,33
560,44,0.5,0.0,0.1,0.11,./data/models/0_4_2_2_0.csv,0.005871124565940285,12
561,44,0.5,0.125,0.1,0.11,./data/models/0_4_2_2_1.csv,0.005871308701237921,26
562,44,0.5,0.25,0.1,0.11,./data/models/0_4_2_2_2.csv,0.005870741010005317,43
563,44,0.5,0.375,0.1,0.11,./data/models/0_4_2_2_3.csv,0.005871065351013303,17
